,tradeDate,深证成指,沪深300,中证500,上证50,中小板指,创业板指,上证综指
337,2015-05-22,1.97745005538,2.13237840119,2.54118463704,2.0811332273,2.16019052969,2.63812384518,2.20803294986
338,2015-05-25,2.01506952835,2.19618601366,2.60925304564,2.14588888981,2.20204238908,2.60158154183,2.28208384711
339,2015-05-26,2.08314798356,2.23900291992,2.69592157134,2.16936465913,2.2857451196,2.71434572915,2.32811570376
340,2015-05-27,2.09054854168,2.2314705553,2.72808474487,2.1425534191,2.28895856381,2.72217916989,2.34272516139
341,2015-05-28,1.96107790261,2.0818482502,2.56463989642,2.00155211169,2.14484355658,2.57537454904,2.19033586535
342,2015-05-29,1.98418512893,2.08478539867,2.59021788367,1.9930408001,2.16867103388,2.65779146784,2.18629582907
343,2015-06-01,2.08487996877,2.18614286083,2.72573799748,2.07822758198,2.27303819903,2.78975591203,2.28916647348
344,2015-06-02,2.15488561799,2.22304671014,2.82919499288,2.08718985791,2.35132721096,2.92688238511,2.32794029735
345,2015-06-03,2.16140798296,2.21517411864,2.85351748327,2.0744539584,2.33002554271,2.98742838538,2.32768003216
346,2015-06-04,2.15679260099,2.23146624863,2.84972838283,2.11327404604,2.3083540655,2.95833317704,2.34527945797
347,2015-06-05,2.17503599779,2.25262491494,2.89627610432,2.11645001374,2.31613942371,2.91509621509,2.3813060382
348,2015-06-08,2.15078549362,2.30568308082,2.86675334645,2.21555903886,2.27909251134,2.77910327284,2.43287789296
349,2015-06-09,2.14421543559,2.2900541779,2.86228854909,2.18691831844,2.27377327094,2.77984070553,2.42418010541
350,2015-06-10,2.17854655212,2.28645810903,2.91278909758,2.15898094868,2.32167351304,2.87673696158,2.42062551822
351,2015-06-11,2.20468740218,2.28537282836,2.95391045301,2.14407670494,2.35893310016,2.89732131135,2.42800064663
352,2015-06-12,2.23039297603,2.2976597559,3.00058551737,2.14608298385,2.37114944571,2.9255035435,2.44921865926
353,2015-06-15,2.18162491121,2.24858525913,2.94523034638,2.08986041244,2.31306058127,2.77270718821,2.40022006393
354,2015-06-16,2.10440158888,2.18125091517,2.82749015756,2.03680355954,2.2197855108,2.69366910652,2.31699161889
355,2015-06-17,2.14502572468,2.21312457472,2.88484902982,2.0573371708,2.25035592383,2.80671311317,2.35513824632
356,2015-06-18,2.06236613285,2.12342440503,2.78890760338,1.96559475088,2.1539595155,2.62906685131,2.268600309
357,2015-06-19,1.93797363399,1.99702495284,2.5955616068,1.85962389317,2.0305970962,2.48684811662,2.12306418879
358,2015-06-23,1.97747371706,2.06121112154,2.61101895356,1.92374923051,2.06803397815,2.54608579276,2.16958386489
359,2015-06-24,2.01029467657,2.10170888638,2.66838614208,1.95070524035,2.09227870116,2.53818183455,2.22346586947
360,2015-06-25,1.93390357967,2.02694080052,2.57443230413,1.88584452363,2.008274352,2.40538168331,2.14649042589
361,2015-06-26,1.77447578302,1.86745579204,2.35923868708,1.75305666072,1.83936297194,2.19107008761,1.98772107726
362,2015-06-29,1.67187851998,1.80516154317,2.20501814116,1.71569387976,1.71776697845,2.01781991488,1.92142551367
363,2015-06-30,1.76698045496,1.92637232018,2.31452704204,1.83846444076,1.82482776014,2.14448579636,2.02770852385
364,2015-07-01,1.68229766681,1.83163550074,2.18611603951,1.75315402803,1.75506411966,2.07006885956,1.92174314149
365,2015-07-02,1.59274981675,1.7691780291,2.0362137167,1.73867704739,1.66834223794,1.98747939802,1.8549308401
366,2015-07-03,1.50917875754,1.67353594777,1.91157024428,1.65413340217,1.59467811105,1.95444121281,1.74786087143
367,2015-07-06,1.4881922087,1.72203765752,1.88051625324,1.7615782215,1.5867951122,1.87083449925,1.79005180178
368,2015-07-07,1.40190535626,1.69166099622,1.75772834853,1.80158080942,1.48856191355,1.76444464116,1.7669232815
369,2015-07-08,1.36065578821,1.5775493329,1.71584761371,1.67124378403,1.46798780638,1.77347612871,1.66265934132
370,2015-07-09,1.41850993568,1.67857862686,1.79224762525,1.78148663217,1.51742480139,1.82726895588,1.75848718135
371,2015-07-10,1.48355550659,1.76855786872,1.88279932919,1.8566471441,1.58151560007,1.90238806664,1.83835540847
372,2015-07-13,1.55454175965,1.81388814718,1.99996803434,1.83784052133,1.65846630281,2.01280417223,1.88224730692
373,2015-07-14,1.56863499749,1.77096658886,2.04243870454,1.76995373131,1.69107175223,2.04504265932,1.86048695664
374,2015-07-15,1.49517363478,1.70835192379,1.92451347872,1.76667270942,1.60439730725,1.9430046294,1.80417486218
375,2015-07-16,1.52292520397,1.72152903987,1.96959389835,1.75699747422,1.63599413287,1.97079526453,1.81245831135
376,2015-07-17,1.60270337085,1.78791204059,2.07768929324,1.79813387876,1.72791251241,2.08801030455,1.87606731245
377,2015-07-20,1.62703521202,1.79183800033,2.10934283536,1.78320593377,1.7571604285,2.13675663146,1.89254508537
378,2015-07-21,1.64098093411,1.79416101775,2.13636213613,1.77616794322,1.77882261602,2.16270856105,1.90466472013
379,2015-07-22,1.65342549555,1.79035133808,2.16229148578,1.75503667609,1.79054897953,2.17356825153,1.90863269756
380,2015-07-23,1.69507891415,1.83068114282,2.22252077053,1.78769187604,1.83034524661,2.22651561924,1.95503385581
381,2015-07-24,1.66599317164,1.79858525913,2.18953714501,1.75584251864,1.79375056455,2.17390658536,1.92990096175
382,2015-07-27,1.53961654286,1.64460115936,2.02557850702,1.59713765751,1.6544760819,2.01308324137,1.76618041166
383,2015-07-28,1.5178934012,1.64131172534,1.98806147491,1.59225904315,1.63075929034,1.9369513797,1.73652440259
384,2015-07-29,1.58028837172,1.69268426085,2.0849917578,1.62157877239,1.70203458178,2.02089942783,1.79633609195
385,2015-07-30,1.5276471867,1.64317177581,2.0272415011,1.58053204826,1.64181422624,1.92136926924,1.75679759096
