,idx,long,short,profit
2014-05-07,-0.008511951576000043,0.0,0.961434767541,0.008511951576000043
2014-05-08,0.002460904519000051,0.0,0.952922815965,-0.002460904519000051
2014-05-09,-0.001962181430000043,0.0,0.955383720484,0.001962181430000043
2014-05-12,0.019785842996000058,0.0,0.953421539054,-0.019785842996000058
2014-05-13,-0.0010159349609999424,0.0,0.97320738205,0.0010159349609999424
2014-05-14,-0.0013359331410000008,0.0,0.9721914470890001,0.0013359331410000008
2014-05-15,-0.010873301106000044,0.0,0.9708555139480001,0.010873301106000044
2014-05-16,0.0007253292069999695,0.0,0.959982212842,-0.0007253292069999695
2014-05-19,-0.010107675832000007,0.0,0.960707542049,0.010107675832000007
2014-05-20,0.0013918735629998569,0.0,0.950599866217,-0.0013918735629998569
2014-05-21,0.007979569420000221,0.0,0.9519917397799998,-0.007979569420000221
2014-05-22,-0.0017379456680000072,0.0,0.9599713092000001,0.0017379456680000072
2014-05-23,0.006297564173999959,0.9582333635320001,0.0,0.006297564173999959
2014-05-26,0.0032744110010000105,0.964530927706,0.0,0.0032744110010000105
2014-05-27,-0.003276307287000013,0.967805338707,0.0,-0.003276307287000013
2014-05-28,0.007425379980000035,0.96452903142,0.0,0.007425379980000035
2014-05-29,-0.004566729576000017,0.9719544114,0.0,-0.004566729576000017
2014-05-30,-0.0006556407140000386,0.967387681824,0.0,-0.0006556407140000386
2014-06-03,-0.00042998273899996775,0.96673204111,0.0,-0.00042998273899996775
2014-06-04,-0.006386215522000027,0.966302058371,0.0,-0.006386215522000027
2014-06-05,0.007606001174999988,0.959915842849,0.0,0.007606001174999988
2014-06-06,-0.005177807580999949,0.967521844024,0.0,-0.005177807580999949
2014-06-09,0.00025884297199985085,0.962344036443,0.0,0.00025884297199985085
2014-06-10,0.010443792438000088,0.9626028794149999,0.0,0.010443792438000088
2014-06-11,0.0011453564469999788,0.973046671853,0.0,0.0011453564469999788
2014-06-12,-0.0015336209049999772,0.0,0.9741920283,0.0015336209049999772
2014-06-13,0.009008304308000037,0.0,0.972658407395,-0.009008304308000037
2014-06-16,0.007238121786999896,0.0,0.981666711703,-0.007238121786999896
2014-06-17,-0.009142466508999858,0.9889048334899999,0.0,-0.009142466508999858
2014-06-18,-0.005299643924000064,0.979762366981,0.0,-0.005299643924000064
2014-06-19,-0.015067884650999952,0.974462723057,0.0,-0.015067884650999952
2014-06-20,0.001393295776999981,0.0,0.959394838406,-0.001393295776999981
2014-06-23,-0.0010946308099999413,0.0,0.960788134183,0.0010946308099999413
2014-06-24,0.004534966793999895,0.0,0.9596935033730001,-0.004534966793999895
2014-06-25,-0.00399594763799993,0.0,0.964228470167,0.00399594763799993
2014-06-26,0.00624589039399992,0.0,0.960232522529,-0.00624589039399992
2014-06-27,-0.0010273126739999139,0.0,0.966478412923,0.0010273126739999139
2014-06-30,0.005602101462999998,0.0,0.965451100249,-0.005602101462999998
2014-07-01,0.0009737426089999612,0.0,0.971053201712,-0.0009737426089999612
2014-07-02,0.004284183034999889,0.0,0.972026944321,-0.004284183034999889
2014-07-03,0.0018066860180001587,0.0,0.9763111273559999,-0.0018066860180001587
2014-07-04,-0.0018270710870000872,0.9781178133740001,0.0,-0.0018270710870000872
2014-07-07,0.00026168740000009905,0.976290742287,0.0,0.00026168740000009905
2014-07-08,0.001940848217999891,0.9765524296870001,0.0,0.001940848217999891
2014-07-09,-0.012045679621999983,0.978493277905,0.0,-0.012045679621999983
2014-07-10,-0.00012799927200002337,0.0,0.966447598283,0.00012799927200002337
2014-07-11,0.004086021200000012,0.0,0.966319599011,-0.004086021200000012
2014-07-14,0.009332095059000123,0.0,0.970405620211,-0.009332095059000123
2014-07-15,0.001759278879999937,0.0,0.9797377152700001,-0.001759278879999937
2014-07-16,-0.0014606139130000084,0.0,0.98149699415,0.0014606139130000084
2014-07-17,-0.005539524040999999,0.0,0.980036380237,0.005539524040999999
2014-07-18,0.0016478721070000146,0.974496856196,0.0,0.0016478721070000146
2014-07-21,-0.002175039478999996,0.976144728303,0.0,-0.002175039478999996
2014-07-22,0.009956447062999918,0.973969688824,0.0,0.009956447062999918
2014-07-23,0.0014260067020001044,0.983926135887,0.0,0.0014260067020001044
2014-07-24,0.012597498704999932,0.9853521425890001,0.0,0.012597498704999932
2014-07-25,0.010217186315999993,0.997949641294,0.0,0.010217186315999993
2014-07-28,0.02433598008000004,1.00816682761,0.0,0.02433598008000004
2014-07-29,0.0024860302999998307,1.03250280769,0.0,0.0024860302999998307
2014-07-30,-0.0009239651099999246,1.0349888379899999,0.0,-0.0009239651099999246
2014-07-31,0.009632656309999987,1.03406487288,0.0,0.009632656309999987
2014-08-01,-0.007707926519999964,1.04369752919,0.0,-0.007707926519999964
2014-08-04,0.018027986330000134,1.03598960267,0.0,0.018027986330000134
2014-08-05,-0.00160520569,1.054017589,0.0,-0.00160520569
2014-08-06,-0.0011756970100000874,1.05241238331,0.0,-0.0011756970100000874
2014-08-07,-0.014125430760000057,1.0512366863,0.0,-0.014125430760000057
2014-08-08,0.003202826230000122,1.03711125554,0.0,0.003202826230000122
2014-08-11,0.01433070366,1.04031408177,0.0,0.01433070366
2014-08-12,-0.0014501843400001047,1.05464478543,0.0,-0.0014501843400001047
2014-08-13,0.0006077595000000269,0.0,1.05319460109,-0.0006077595000000269
2014-08-14,-0.007779985369999798,1.05380236059,0.0,-0.007779985369999798
2014-08-15,0.009608478669999698,1.0460223752200002,0.0,0.009608478669999698
2014-08-18,0.006035876780000171,1.0556308538899999,0.0,0.006035876780000171
2014-08-19,0.002779954550000019,1.06166673067,0.0,0.002779954550000019
2014-08-20,-0.0024267713800001367,1.06444668522,0.0,-0.0024267713800001367
2014-08-21,-0.004623618140000119,0.0,1.06201991384,0.004623618140000119
2014-08-22,0.004908535040000217,0.0,1.0573962956999998,-0.004908535040000217
2014-08-25,-0.005469835550000024,0.0,1.06230483074,0.005469835550000024
2014-08-26,-0.010509214290000068,0.0,1.05683499519,0.010509214290000068
2014-08-27,0.0011183343800000856,0.0,1.0463257809,-0.0011183343800000856
2014-08-28,-0.0064696520800000545,0.0,1.04744411528,0.0064696520800000545
2014-08-29,0.010136594180000014,0.0,1.0409744632,-0.010136594180000014
2014-09-01,0.008680720990000168,0.0,1.05111105738,-0.008680720990000168
2014-09-02,0.014475769499999736,0.0,1.0597917783700002,-0.014475769499999736
2014-09-03,0.010705005769999998,0.0,1.07426754787,-0.010705005769999998
2014-09-04,0.008644691560000028,0.0,1.08497255364,-0.008644691560000028
2014-09-05,0.009277576849999969,1.0936172452,0.0,0.009277576849999969
2014-09-09,4.5036780000007326e-05,1.10289482205,0.0,4.5036780000007326e-05
2014-09-10,-0.0038978148599997375,1.10293985883,0.0,-0.0038978148599997375
2014-09-11,-0.003141196950000147,1.0990420439700002,0.0,-0.003141196950000147
2014-09-12,0.009609900890000134,1.09590084702,0.0,0.009609900890000134
2014-09-15,0.003408573199999765,1.1055107479100001,0.0,0.003408573199999765
2014-09-16,-0.02018832958999983,1.10891932111,0.0,-0.02018832958999983
2014-09-17,0.005375021269999891,1.08873099152,0.0,0.005375021269999891
2014-09-18,0.0038091635099999355,0.0,1.09410601279,-0.0038091635099999355
2014-09-19,0.006410867240000062,0.0,1.0979151763,-0.006410867240000062
2014-09-22,-0.018766115469999844,0.0,1.10432604354,0.018766115469999844
2014-09-23,0.00941126498,0.0,1.0855599280700001,-0.00941126498
2014-09-24,0.016050634620000004,0.0,1.0949711930500001,-0.016050634620000004
2014-09-25,0.0007243810599997236,1.1110218276700001,0.0,0.0007243810599997236
2014-09-26,0.0012406447999999681,1.1117462087299999,0.0,0.0012406447999999681
2014-09-29,0.004735973050000064,1.1129868535299998,0.0,0.004735973050000064
2014-09-30,0.0029202796900000827,1.1177228265799999,0.0,0.0029202796900000827
2014-10-08,0.008969430450000093,1.12064310627,0.0,0.008969430450000093
2014-10-09,0.003119389659999916,1.12961253672,0.0,0.003119389659999916
2014-10-10,-0.007030478519999939,1.13273192638,0.0,-0.007030478519999939
2014-10-13,-0.004043828849999986,0.0,1.12570144786,0.004043828849999986
2014-10-14,-0.003095686089999994,0.0,1.12165761901,0.003095686089999994
2014-10-15,0.006727072839999959,0.0,1.11856193292,-0.006727072839999959
2014-10-16,-0.008139805539999934,0.0,1.12528900576,0.008139805539999934
2014-10-17,-0.0072627734999999305,0.0,1.11714920022,0.0072627734999999305
2014-10-20,0.007371809909999749,0.0,1.1098864267200002,-0.007371809909999749
2014-10-21,-0.008092398399999867,0.0,1.11725823663,0.008092398399999867
2014-10-22,-0.006215075759999911,0.0,1.10916583823,0.006215075759999911
2014-10-23,-0.011439342330000102,0.0,1.1029507624700001,0.011439342330000102
2014-10-24,-6.636999000009247e-05,0.0,1.09151142014,6.636999000009247e-05
2014-10-27,-0.005613005110000069,0.0,1.09144505015,0.005613005110000069
2014-10-28,0.02248520542000021,0.0,1.0858320450399999,-0.02248520542000021
2014-10-29,0.016668349619999745,1.10831725046,0.0,0.016668349619999745
2014-10-30,0.008555092070000159,1.1249856000799998,0.0,0.008555092070000159
2014-10-31,0.013797373360000087,0.0,1.13354069215,-0.013797373360000087
2014-11-03,0.004669603069999972,1.14733806551,0.0,0.004669603069999972
2014-11-04,0.0003081463900000969,1.15200766858,0.0,0.0003081463900000969
2014-11-05,-0.005416739549999994,1.1523158149700001,0.0,-0.005416739549999994
2014-11-06,0.0031317155199999114,1.1468990754200001,0.0,0.0031317155199999114
2014-11-07,-0.003645608890000096,1.15003079094,0.0,-0.003645608890000096
2014-11-10,0.02631096142999989,1.14638518205,0.0,0.02631096142999989
2014-11-11,-0.0018962855099997622,1.1726961434799998,0.0,-0.0018962855099997622
2014-11-12,0.011761710859999885,1.17079985797,0.0,0.011761710859999885
2014-11-13,-0.004205013109999767,1.18256156883,0.0,-0.004205013109999767
2014-11-14,-0.003218944650000166,1.1783565557200002,0.0,-0.003218944650000166
2014-11-17,-0.002280283330000188,1.17513761107,0.0,-0.002280283330000188
2014-11-18,-0.008362619089999912,1.1728573277399998,0.0,-0.008362619089999912
2014-11-19,-0.00255050401000001,1.16449470865,0.0,-0.00255050401000001
2014-11-20,0.0007916992000001066,1.16194420464,0.0,0.0007916992000001066
2014-11-21,0.016180056100000062,1.16273590384,0.0,0.016180056100000062
2014-11-24,0.02184994977999999,1.17891595994,0.0,0.02184994977999999
2014-11-25,0.016459758209999897,1.20076590972,0.0,0.016459758209999897
2014-11-26,0.01742212311000002,1.21722566793,0.0,0.01742212311000002
2014-11-27,0.01239222579999999,1.23464779104,0.0,0.01239222579999999
2014-11-28,0.024817636589999914,1.24704001684,0.0,0.024817636589999914
2014-12-01,-0.0012705112899997761,1.27185765343,0.0,-0.0012705112899997761
2014-12-02,0.03953281213999982,1.2705871421400001,0.0,0.03953281213999982
2014-12-03,0.0075756606099999235,1.31011995428,0.0,0.0075756606099999235
2014-12-04,0.05685538026000003,1.3176956148899999,0.0,0.05685538026000003
2014-12-05,0.018104785890000086,1.37455099515,0.0,0.018104785890000086
2014-12-08,0.03916303645999997,1.39265578104,0.0,0.03916303645999997
2014-12-09,-0.07774296512999967,1.4318188175,0.0,-0.07774296512999967
2014-12-10,0.039698737119999716,1.3540758523700003,0.0,0.039698737119999716
2014-12-11,-0.006764998550000234,1.39377458949,0.0,-0.006764998550000234
2014-12-12,0.005892707220000348,1.3870095909399998,0.0,0.005892707220000348
2014-12-15,0.007229588499999995,1.39290229816,0.0,0.007229588499999995
2014-12-16,0.032284260779999796,1.40013188666,0.0,0.032284260779999796
2014-12-17,0.018725819399999954,1.43241614744,0.0,0.018725819399999954
2014-12-18,-0.001659249819999653,1.4511419668399999,0.0,-0.001659249819999653
2014-12-19,0.02421556593999985,1.4494827170200002,0.0,0.02421556593999985
2014-12-22,0.008936245459999936,1.47369828296,0.0,0.008936245459999936
2014-12-23,-0.04496092940999996,0.0,1.48263452842,0.04496092940999996
2014-12-24,-0.028482208340000037,0.0,1.43767359901,0.028482208340000037
2014-12-25,0.04741187842999994,0.0,1.40919139067,-0.04741187842999994
2014-12-26,0.040324511340000146,0.0,1.4566032691,-0.040324511340000146
2014-12-29,0.004939823750000016,0.0,1.49692778044,-0.004939823750000016
2014-12-30,-0.0010429570300001245,0.0,1.50186760419,0.0010429570300001245
2014-12-31,0.032644555029999855,0.0,1.50082464716,-0.032644555029999855
2015-01-05,0.05491642833000032,0.0,1.5334692021899998,-0.05491642833000032
2015-01-06,0.0004408863799998386,0.0,1.5883856305200001,-0.0004408863799998386
2015-01-07,0.0106666059799998,0.0,1.5888265169,-0.0106666059799998
2015-01-08,-0.038158005139999895,0.0,1.5994931228799998,0.038158005139999895
2015-01-09,-0.0038162745899998907,0.0,1.56133511774,0.0038162745899998907
2015-01-12,-0.026590663539999948,1.55751884315,0.0,-0.026590663539999948
2015-01-13,0.0028349468299999625,0.0,1.53092817961,-0.0028349468299999625
2015-01-14,-0.006096557910000078,0.0,1.53376312644,0.006096557910000078
2015-01-15,0.054051248069999946,0.0,1.52766656853,-0.054051248069999946
2015-01-16,0.01898181794000009,0.0,1.5817178165999999,-0.01898181794000009
2015-01-19,-0.12332682433000008,0.0,1.60069963454,0.12332682433000008
2015-01-20,0.026880321150000164,0.0,1.4773728102099999,-0.026880321150000164
2015-01-21,0.07137571246999985,0.0,1.50425313136,-0.07137571246999985
2015-01-22,0.009354850480000065,0.0,1.57562884383,-0.009354850480000065
2015-01-23,0.003991681000000247,0.0,1.58498369431,-0.003991681000000247
2015-01-26,0.014894374529999865,1.5889753753100002,0.0,0.014894374529999865
2015-01-27,-0.014327385160000095,1.60386974984,0.0,-0.014327385160000095
2015-01-28,-0.022386598570000027,0.0,1.58954236468,0.022386598570000027
2015-01-29,-0.020590342129999994,0.0,1.56715576611,0.020590342129999994
2015-01-30,-0.02462421546999982,0.0,1.54656542398,0.02462421546999982
2015-02-02,-0.03890371942000015,0.0,1.5219412085100001,0.03890371942000015
2015-02-03,0.03631718598999978,0.0,1.48303748909,-0.03631718598999978
2015-02-04,-0.014592391059999654,0.0,1.5193546750799998,0.014592391059999654
2015-02-05,-0.01782271342000019,0.0,1.5047622840200001,0.01782271342000019
2015-02-06,-0.028740103169999864,0.0,1.4869395706,0.028740103169999864
2015-02-09,0.009110229650000079,0.0,1.45819946743,-0.009110229650000079
2015-02-10,0.022029622829999873,0.0,1.4673096970800001,-0.022029622829999873
2015-02-11,0.007637763950000043,0.0,1.48933931991,-0.007637763950000043
2015-02-12,0.007448609479999924,0.0,1.49697708386,-0.007448609479999924
2015-02-13,0.014416984649999964,0.0,1.50442569334,-0.014416984649999964
2015-02-16,0.00878738705000015,0.0,1.51884267799,-0.00878738705000015
2015-02-17,0.01163513380999981,1.52763006504,0.0,0.01163513380999981
2015-02-25,-0.008563151289999738,1.53926519885,0.0,-0.008563151289999738
2015-02-26,0.03295554584999971,1.5307020475600002,0.0,0.03295554584999971
2015-02-27,0.005662308530000271,1.5636575934099999,0.0,0.005662308530000271
2015-03-02,0.012317322519999951,1.5693199019400002,0.0,0.012317322519999951
2015-03-03,-0.034717669160000186,1.58163722446,0.0,-0.034717669160000186
2015-03-04,0.007813170370000178,1.5469195553,0.0,0.007813170370000178
2015-03-05,-0.014723234760000148,0.0,1.55473272567,0.014723234760000148
2015-03-06,-0.0034555062700001304,1.54000949091,0.0,-0.0034555062700001304
2015-03-09,0.02902312378000027,1.5365539846399998,0.0,0.02902312378000027
2015-03-10,-0.007746326299999939,1.56557710842,0.0,-0.007746326299999939
2015-03-11,0.002290712890000046,0.0,1.5578307821200001,-0.002290712890000046
2015-03-12,0.027696672069999817,1.5601214950100002,0.0,0.027696672069999817
2015-03-13,0.01118239564000012,1.58781816708,0.0,0.01118239564000012
2015-03-16,0.03621620878999976,1.5990005627200001,0.0,0.03621620878999976
2015-03-17,0.025382729670000215,1.63521677151,0.0,0.025382729670000215
2015-03-18,0.03529651032000003,1.66059950118,0.0,0.03529651032000003
2015-03-19,0.002356134739999627,1.6958960115000001,0.0,0.002356134739999627
2015-03-20,0.016614779550000236,1.6982521462399998,0.0,0.016614779550000236
2015-03-23,0.03337936566999988,1.71486692579,0.0,0.03337936566999988
2015-03-24,0.0017455308100000622,1.7482462914599999,0.0,0.0017455308100000622
2015-03-25,-0.014545932069999878,1.74999182227,0.0,-0.014545932069999878
2015-03-26,0.010129957190000205,1.7354458902,0.0,0.010129957190000205
2015-03-27,0.0042671164699994435,1.7455758473900003,0.0,0.0042671164699994435
2015-03-30,0.045260542510000334,1.7498429638599997,0.0,0.045260542510000334
2015-03-31,-0.018331866079999815,0.0,1.79510350637,0.018331866079999815
2015-04-01,0.029579683579999738,1.7767716402900002,0.0,0.029579683579999738
2015-04-02,0.007343365629999932,1.80635132387,0.0,0.007343365629999932
2015-04-03,0.01808345268,1.8136946895,0.0,0.01808345268
2015-04-07,0.04619778162999988,1.83177814218,0.0,0.04619778162999988
2015-04-08,0.015849628350000033,1.8779759238099998,0.0,0.015849628350000033
2015-04-09,-0.017671958719999603,1.8938255521599998,0.0,-0.017671958719999603
2015-04-10,0.03639730404999986,1.8761535934400002,0.0,0.03639730404999986
2015-04-13,0.041436208719999756,1.91255089749,0.0,0.041436208719999756
2015-04-14,0.006565888569999956,1.9539871062099998,0.0,0.006565888569999956
2015-04-15,-0.02436821692999991,1.9605529947799998,0.0,-0.02436821692999991
2015-04-16,0.05246073860000022,1.9361847778499999,0.0,0.05246073860000022
2015-04-17,0.043838802449999825,0.0,1.98864551645,-0.043838802449999825
2015-04-20,-0.03328881802999972,2.0324843189,0.0,-0.03328881802999972
2015-04-21,0.036288267639999594,0.0,1.9991955008700002,-0.036288267639999594
2015-04-22,0.0497163393900002,0.0,2.03548376851,-0.0497163393900002
2015-04-23,0.007591779029999746,0.0,2.0852001079,-0.007591779029999746
2015-04-24,-0.009871114209999643,2.0927918869299997,0.0,-0.009871114209999643
2015-04-27,0.06338808383000005,2.08292077272,0.0,0.06338808383000005
2015-04-28,-0.02426344715000006,2.14630885655,0.0,-0.02426344715000006
2015-04-29,0.00019199890999965774,0.0,2.1220454094,-0.00019199890999965774
2015-04-30,-0.016575905699999893,2.1222374083099997,0.0,-0.016575905699999893
2015-05-04,0.01839823607000035,2.10566150261,0.0,0.01839823607000035
2015-05-05,-0.08616626536000016,0.0,2.12405973868,0.08616626536000016
2015-05-06,-0.032919516429999796,0.0,2.03789347332,0.032919516429999796
2015-05-07,-0.05549100284000019,0.0,2.0049739568900002,0.05549100284000019
2015-05-08,0.044421910250000085,0.0,1.94948295405,-0.044421910250000085
2015-05-11,0.060523270509999616,0.0,1.9939048643000001,-0.060523270509999616
2015-05-12,0.03206381759000054,0.0,2.0544281348099998,-0.03206381759000054
2015-05-13,-0.012069383190000504,0.0,2.0864919524000003,0.012069383190000504
2015-05-14,0.00120935608000039,0.0,2.07442256921,-0.00120935608000039
2015-05-15,-0.033004849270000136,0.0,2.07563192529,0.033004849270000136
2015-05-18,-0.011946598710000256,0.0,2.04262707602,0.011946598710000256
2015-05-19,0.06355448289000032,0.0,2.03068047731,-0.06355448289000032
2015-05-20,0.013622915100000021,0.0,2.0942349602,-0.013622915100000021
2015-05-21,0.03941144985999978,0.0,2.1078578753,-0.03941144985999978
2015-05-22,0.06076362469999985,2.14726932516,0.0,0.06076362469999985
2015-05-25,0.07405089725000025,2.2080329498599998,0.0,0.07405089725000025
2015-05-26,0.04603185664999998,2.28208384711,0.0,0.04603185664999998
2015-05-27,0.014609457630000211,2.32811570376,0.0,0.014609457630000211
2015-05-28,-0.1523892960400004,2.34272516139,0.0,-0.1523892960400004
2015-05-29,-0.004040036279999715,0.0,2.19033586535,0.004040036279999715
2015-06-01,0.10287064440999982,0.0,2.18629582907,-0.10287064440999982
2015-06-02,0.03877382387000017,2.28916647348,0.0,0.03877382387000017
2015-06-03,-0.0002602651900001085,2.32794029735,0.0,-0.0002602651900001085
2015-06-04,0.01759942581000029,2.32768003216,0.0,0.01759942581000029
2015-06-05,0.036026580229999716,2.3452794579700003,0.0,0.036026580229999716
2015-06-08,0.0515718547599997,2.3813060382,0.0,0.0515718547599997
2015-06-09,-0.008697787550000058,2.4328778929599997,0.0,-0.008697787550000058
2015-06-10,-0.0035545871899995696,2.4241801054099996,0.0,-0.0035545871899995696
2015-06-11,0.007375128409999654,2.42062551822,0.0,0.007375128409999654
2015-06-12,0.021218012630000338,2.4280006466299997,0.0,0.021218012630000338
2015-06-15,-0.04899859533000006,2.44921865926,0.0,-0.04899859533000006
2015-06-16,-0.0832284450399996,2.40022006393,0.0,-0.0832284450399996
2015-06-17,0.03814662742999975,0.0,2.3169916188900004,-0.03814662742999975
2015-06-18,-0.08653793732000015,0.0,2.35513824632,0.08653793732000015
2015-06-19,-0.14553612021000006,0.0,2.268600309,0.14553612021000006
2015-06-23,0.04651967610000041,0.0,2.12306418879,-0.04651967610000041
2015-06-24,0.0538820045799997,0.0,2.1695838648900003,-0.0538820045799997
2015-06-25,-0.07697544357999986,0.0,2.22346586947,0.07697544357999986
2015-06-26,-0.15876934863000036,0.0,2.14649042589,0.15876934863000036
2015-06-29,-0.06629556358999977,0.0,1.9877210772599998,0.06629556358999977
2015-06-30,0.10628301017999986,0.0,1.92142551367,-0.10628301017999986
2015-07-01,-0.10596538235999975,0.0,2.02770852385,0.10596538235999975
2015-07-02,-0.06681230139000016,0.0,1.9217431414900001,0.06681230139000016
2015-07-03,-0.10706996866999985,0.0,1.8549308401,0.10706996866999985
2015-07-06,0.04219093034999988,0.0,1.7478608714300001,-0.04219093034999988
2015-07-07,-0.02312852028000001,0.0,1.79005180178,0.02312852028000001
2015-07-08,-0.10426394018000007,0.0,1.7669232815,0.10426394018000007
2015-07-09,0.09582784002999989,0.0,1.66265934132,-0.09582784002999989
2015-07-10,0.07986822712000019,0.0,1.7584871813499998,-0.07986822712000019
2015-07-13,0.04389189845000008,0.0,1.83835540847,-0.04389189845000008
2015-07-14,-0.021760350280000118,0.0,1.88224730692,0.021760350280000118
2015-07-15,-0.05631209445999996,0.0,1.86048695664,0.05631209445999996
2015-07-16,0.008283449169999901,0.0,1.80417486218,-0.008283449169999901
2015-07-17,0.06360900110000012,0.0,1.81245831135,-0.06360900110000012
